PROGRAMA,FECHA_EMISION,MUNICIPIO,FAMILIAS,PARTICIPANTES,BENEFICIOS,BENEFICIO_PROMEDIO,FEMENINO,MASCULINO,OTROS,EDAD_0_4,EDAD_5_13,EDAD_14_17,EDAD_18_24,EDAD_25_44,EDAD_45_64,EDAD_65,INCAPACITADOS,DEAMBULANTES,ESTUDIANTES
PAN,201306,NARANJITO,15662,45180,5086071,324.74,8436,7218,8,1354,2209,1017,1876,3660,3396,2147,2085,5,2573
PAN,201306,YABUCOA,18131,48122,5451865,300.69,9977,8149,5,1389,2486,1079,2037,4101,4395,2644,3266,6,3617
PAN,201306,MAUNABO,5642,15578,1753990,310.88,3003,2638,1,458,721,329,690,1274,1316,854,668,0,555
PAN,201306,GUAYAMA,16749,47251,5305554,316.77,9399,7349,1,1545,2613,1152,1900,3976,3314,2249,1662,9,915
PAN,201306,SAN LORENZO,15596,41757,4694605,301.01,8619,6976,1,1094,2036,954,1620,3359,3963,2570,1939,6,2920
PAN,201306,PATILLAS,8572,23523,2653526,309.56,4594,3975,3,683,1155,525,991,1887,1986,1345,1110,5,767
PAN,201210,FLORIDA,7036,19884,2028105,288.25,3857,3179,0,600,1118,461,927,1652,1407,871,647,9,1583
TANF,201302,ADJUNTAS,389,722,51767,133.08,222,167,0,24,47,13,12,81,124,88,151,0,55
TANF,201302,GUAYANILLA,448,725,51700,115.4,271,177,0,16,64,23,16,84,109,136,149,0,77
TANF,201302,CIALES,452,822,61847,136.83,262,190,0,36,66,17,33,83,107,110,143,0,58
TANF,201305,TRUJILLO ALTO,1005,1837,127962,127.33,602,402,1,77,155,38,42,201,262,230,311,3,153
TANF,201305,VILLALBA,405,749,49450,122.1,246,159,0,25,37,25,19,75,83,141,114,0,53
TANF,201305,MAYAGÜEZ,1854,3808,262502,141.59,1192,662,0,204,352,74,105,319,341,459,385,15,338
TANF,201305,CAROLINA,2110,4524,311892,147.82,1378,732,0,236,452,119,115,454,380,354,461,7,445
TANF,201305,HUMACAO,1544,3490,251494,162.88,980,564,0,256,308,102,132,286,259,201,304,4,300
TANF,201305,AGUADA,703,1274,88590,126.02,413,290,0,52,98,19,35,142,186,171,234,0,72
TANF,201305,YAUCO,777,1331,91925,118.31,489,288,0,43,91,32,23,143,231,214,271,2,95
TANF,201305,GUAYANILLA,462,725,52040,112.64,285,177,0,20,58,21,19,84,122,138,160,0,72
TANF,201305,CIALES,476,861,65590,137.79,272,204,0,42,68,11,38,92,110,115,155,0,55
TANF,201305,SAN GERMÁN,734,1233,84300,114.85,449,285,0,30,110,24,28,132,211,199,239,2,121
TANF,201305,HATILLO,852,1655,121795,142.95,511,341,0,74,137,42,55,174,206,164,250,0,180
TANF,201305,JAYUYA,606,1214,91467,150.94,348,258,0,59,95,21,43,147,158,83,233,0,102
TANF,201305,UTUADO,666,1175,85484,128.35,387,279,0,47,98,14,27,125,187,168,223,3,88
TANF,201305,COAMO,648,1065,73161,112.9,387,261,0,26,76,24,33,124,178,187,240,2,54
TANF,201305,ARROYO,649,1461,103204,159.02,388,261,0,90,138,33,59,139,120,70,153,0,30
TANF,201210,GUAYNABO,913,1768,123115,134.85,582,331,0,83,161,39,66,155,211,198,263,2,136
PAN,201210,AGUADILLA,24715,67926,7001841,283.3,13684,11030,1,2009,3588,1525,2733,5867,5408,3585,2143,15,3900
TANF,201306,HUMACAO,1554,3517,254486,163.76,990,564,0,251,311,103,119,305,266,199,318,5,297
TANF,201306,CAYEY,926,1658,116927,126.27,566,360,0,75,147,40,52,179,254,179,313,0,20
TANF,201306,CIALES,478,869,65847,137.76,272,206,0,43,70,9,39,93,108,116,153,0,52
TANF,201306,RIO PIEDRAS 4,1226,2581,173921,141.86,767,459,0,123,252,60,66,238,292,195,335,6,259
TANF,201306,FLORIDA,410,834,62732,153,257,153,0,47,80,27,27,80,94,55,95,0,97
TANF,201306,CATAÑO,687,1369,94522,137.59,443,244,0,57,132,27,33,132,165,141,192,5,134
TANF,201302,GUAYNABO,843,1556,106347,126.15,543,300,0,77,133,31,57,150,202,193,248,1,119
TANF,201302,HORMIGUEROS,167,239,15949,95.5,102,65,0,7,19,3,12,31,48,47,64,0,15
TANF,201302,CAGUAS,1979,3608,246236,124.42,1220,759,0,146,296,79,86,361,563,448,677,15,165
TANF,201303,ANGELES,182,312,24592,135.12,108,74,0,11,24,10,8,37,48,44,57,0,38
TANF,201302,LUQUILLO,490,1068,76597,156.32,309,181,0,65,98,20,37,105,82,83,101,1,56
PAN,201303,MANATI,18940,51124,5289057,279.25,10787,8147,6,1512,3002,1242,2136,4187,3845,3016,1803,24,3592
PAN,201303,LARES,15872,45289,4642644,292.51,8325,7542,5,1091,2145,1007,1874,3912,3510,2333,1707,6,3499
TANF,201307,JAYUYA,594,1200,88563,149.1,346,248,0,56,92,22,42,146,155,81,229,0,103
TANF,201307,FLORIDA,419,867,65137,155.46,262,157,0,51,80,27,29,81,96,55,97,0,98
PAN,201308,SAN JUAN,54699,151854,19376809,354.24,33298,21394,7,5704,9954,3969,6217,11229,10019,7607,3489,701,12848
PAN,201308,ARECIBO,41933,108466,13929611,332.19,23428,18496,9,3191,5791,2639,4983,9795,8745,6787,4085,109,8088
PAN,201308,VEGA ALTA,16365,46990,5903731,360.75,9250,7110,5,1470,2692,1161,1937,3783,3192,2130,1472,12,3952
PAN,201308,FAJARDO,13786,38458,4835406,350.75,8079,5704,3,1332,2164,1001,1786,3096,2305,2101,876,5,1953
PAN,201308,NAGUABO,11573,32331,4069991,351.68,6508,5064,1,977,1822,747,1299,2825,2265,1638,1280,42,2532
PAN,201308,COAMO,16316,47336,5870841,359.82,9060,7246,10,1369,2429,1120,1994,3702,3413,2289,1514,4,2693
PAN,201308,CATAÑO,11185,32421,4116193,368.01,6605,4580,0,1117,1993,828,1377,2460,2093,1317,1047,57,2505
PAN,201308,MOCA,18270,52011,6487702,355.1,9841,8428,1,1418,2659,1155,2031,4493,4014,2500,1782,4,3894
PAN,201309,MOROVIS,14649,43806,5337604,364.37,7902,6746,1,1181,2191,1119,1797,3375,3149,1837,1688,10,3511
PAN,201309,GUAYNABO,13099,35531,4383414,334.64,7830,5268,1,1121,2301,870,1447,2848,2628,1884,966,39,2668
PAN,201309,RIO PIEDRAS 4,15485,45113,5649064,364.81,9420,6063,2,1647,2990,1190,1694,3299,2754,1911,1040,59,4253
PAN,201309,COAMO,16298,47190,5754737,353.09,9057,7231,10,1351,2433,1128,1967,3705,3419,2295,1505,4,2705
PAN,201309,TOA ALTA,21800,62921,7687278,352.63,12428,9367,5,1922,3531,1615,2493,4923,4480,2833,2010,5,5135
PAN,201309,JUANA DIAZ,19501,59072,7113636,364.78,10971,8527,3,1711,2817,1379,2444,4232,4160,2757,1348,4,3616
PAN,201309,AGUAS BUENAS,10911,29581,3640950,333.7,6208,4703,0,924,1756,738,1123,2355,2294,1720,1163,16,2621
PAN,201309,ANGELES,4079,11565,1441262,353.34,2104,1975,0,278,519,260,505,909,931,677,314,2,814
PAN,201309,CAYEY,14179,37369,4483869,316.23,8055,6122,2,1148,2020,900,1461,3086,3119,2444,1597,14,824
PAN,201309,ADJUNTAS,9381,28982,3564566,379.98,5019,4362,0,714,1390,621,1157,2247,2032,1220,627,3,2240
PAN,201309,LAS MARÍAS,4640,13645,1664770,358.79,2402,2238,0,397,647,270,553,1096,981,696,283,6,1084
PAN,201309,CULEBRA,509,1553,182672,358.88,273,234,2,52,71,31,67,124,103,61,34,1,40
TANF,201308,RIO PIEDRAS 4,1242,2657,181641,146.25,783,459,0,114,260,63,58,242,301,204,342,5,260
TANF,201308,HATILLO,864,1693,124324,143.89,522,342,0,83,133,46,63,174,201,164,243,0,178
TANF,201308,BAYAMON,2489,4946,332276,133.5,1557,932,0,266,423,137,117,446,505,595,593,7,481
TANF,201308,CANOVANAS,1164,2644,185733,159.56,734,430,0,151,248,69,100,242,191,163,262,1,238
TANF,201308,CAGUAS,1926,3421,235569,122.31,1183,743,0,118,277,78,78,332,586,457,670,17,152
TANF,201308,MOCA,779,1316,96272,123.58,435,344,0,51,94,23,34,179,261,137,343,0,89
TANF,201308,COROZAL,1043,1656,120357,115.4,588,455,0,47,127,32,44,194,328,271,398,0,85
TANF,201308,SANTA ISABEL,620,1233,88775,143.19,386,234,0,91,100,39,56,126,125,83,165,1,16
TANF,201308,OROCOVIS,709,1321,97324,137.27,395,314,0,52,97,35,37,130,186,172,235,0,80
TANF,201308,ANGELES,184,293,24225,131.66,103,81,0,9,25,5,8,39,53,45,61,0,34
TANF,201308,LARES,892,1708,133652,149.83,540,352,0,71,139,40,48,180,199,215,257,0,160
TANF,201308,CIALES,494,910,69287,140.26,281,213,0,49,72,8,42,100,109,114,158,0,49
TANF,201309,YAUCO,771,1321,93240,120.93,488,283,0,40,94,37,22,149,213,216,261,2,104
TANF,201309,PONCE,3750,6991,476851,127.16,2254,1496,0,340,542,130,198,688,1022,830,1242,27,511
TANF,201309,RIO GRANDE,1111,2350,167250,150.54,734,377,0,104,224,70,70,226,194,223,246,0,148
TANF,201309,SAN GERMÁN,701,1159,79377,113.23,428,273,0,24,91,28,27,124,206,201,236,1,108
TANF,201309,AÑASCO,486,897,62204,127.99,296,190,0,35,75,28,20,112,120,96,175,0,105
TANF,201309,BARRANQUITAS,813,1277,98334,120.95,507,306,0,57,80,9,53,143,267,204,331,0,73
TANF,201309,HUMACAO,1485,3273,236067,158.97,953,532,0,227,293,98,112,296,263,196,306,5,284
TANF,201309,CAMUY,722,1283,93547,129.57,427,295,0,46,101,40,33,159,190,153,235,0,112
TANF,201309,JUANA DIAZ,844,1628,114625,135.81,547,297,0,88,118,32,69,138,187,212,227,0,101
TANF,201309,GUÁNICA,380,673,45052,118.56,233,147,0,29,56,20,18,80,77,100,107,0,63
TANF,201309,ANGELES,184,299,23370,127.01,100,84,0,10,23,5,6,42,55,43,63,0,31
TANF,201309,VIEQUES,339,719,48581,143.31,208,131,0,48,71,15,26,70,55,54,73,2,51
PAN,201310,SAN LORENZO,15920,42730,4261742,267.7,8804,7114,2,1119,2101,952,1673,3463,4029,2583,1936,8,2948
PAN,201310,LUQUILLO,7771,21532,2178784,280.37,4412,3354,5,687,1181,503,941,1803,1506,1149,565,7,1333
PAN,201310,PATILLAS,8573,23423,2347888,273.87,4628,3941,4,691,1172,504,976,1885,2015,1330,1123,6,562
PAN,201310,COMERIO,11383,30458,3149995,276.73,6147,5233,3,955,1684,753,1369,2716,2451,1455,1290,6,2323
PAN,201310,SALINAS,13141,36216,3611305,274.81,7350,5789,2,1134,1916,897,1564,2926,2682,2022,1138,5,589
PAN,201310,ANGELES,4026,11330,1163977,289.12,2081,1945,0,274,500,256,493,894,931,678,308,2,789
PAN,201310,AÑASCO,11313,30936,3080503,272.3,6089,5224,0,788,1503,721,1249,2638,2535,1879,1123,4,2298
PAN,201310,OROCOVIS,13025,39235,3933956,302.03,6747,6277,1,1028,1781,915,1719,3001,2950,1631,1542,3,2598
PAN,201310,CASTAÑER,1929,5773,596221,309.08,978,951,0,117,227,107,206,410,500,362,114,0,292
TANF,201310,CATAÑO,654,1285,86240,131.87,430,224,0,56,126,29,30,127,145,141,172,6,123
TANF,201310,SANTA ISABEL,655,1330,95250,145.42,413,242,0,98,107,44,57,133,130,86,163,1,19
TANF,201310,GUÁNICA,380,656,43520,114.53,237,143,0,28,56,17,21,77,82,99,114,0,60
TANF,201310,CANOVANAS,1177,2687,190355,161.73,742,435,0,152,253,70,99,251,190,162,256,1,238
TANF,201310,HATILLO,869,1700,124855,143.68,528,341,0,79,142,46,61,180,200,161,247,0,188
TANF,201310,MAYAGÜEZ,1790,3615,246516,137.72,1160,630,0,202,321,73,104,306,316,468,367,11,301
TANF,201310,RIO PIEDRAS 4,1229,2626,177325,144.28,765,464,0,107,249,68,55,237,310,203,347,6,261
TANF,201310,GURABO,493,906,63777,129.37,315,178,0,44,67,21,21,97,134,109,159,2,53
TANF,201310,CASTAÑER,70,120,8675,123.93,47,23,0,5,9,3,5,9,10,29,10,0,7
TANF,201310,COAMO,624,996,68003,108.98,368,256,0,25,74,17,28,116,175,189,230,1,52
TANF,201310,MARICAO,136,276,20353,149.65,89,47,0,7,33,6,6,33,24,27,34,0,24
TANF,201311,LOIZA,701,1442,95357,136.03,444,257,0,79,140,26,52,117,134,153,168,1,140
TANF,201311,BARRANQUITAS,810,1268,96417,119.03,504,306,0,55,77,11,53,142,268,204,327,0,70
TANF,201311,ARECIBO,2316,4424,319044,137.76,1479,837,0,213,376,122,139,418,553,495,626,11,425
TANF,201311,LAS PIEDRAS,1001,1970,145271,145.13,649,352,0,113,202,37,68,236,207,138,270,0,140
TANF,201311,SAN GERMÁN,681,1134,77509,113.82,417,264,0,27,86,25,24,120,198,201,228,1,101
TANF,201311,FAJARDO,903,2083,147332,163.16,566,337,0,179,175,35,94,161,132,127,168,0,98
TANF,201311,PATILLAS,529,1028,71271,134.73,304,225,0,48,79,24,33,106,129,110,165,0,23
TANF,201311,ADJUNTAS,371,571,40609,109.46,215,156,0,17,33,11,11,73,134,92,161,0,44
PAN,201311,FAJARDO,13671,38154,3862258,282.51,8037,5628,6,1314,2132,987,1747,3051,2326,2114,851,5,1976
PAN,201311,BAYAMON,54250,150106,15046286,277.35,32614,21625,11,4942,9098,3904,5765,11439,10126,8976,4437,87,13310
PAN,201311,COAMO,16214,46722,4683724,288.87,8988,7215,11,1338,2394,1125,1958,3684,3413,2301,1482,2,2663
PAN,201311,UTUADO,11689,33499,3425983,293.09,6254,5434,1,891,1680,727,1350,2630,2607,1803,1057,16,2694
PAN,201311,RINCÓN,5960,15991,1605137,269.32,3237,2722,1,425,801,377,622,1392,1375,968,461,3,700
TANF,201312,SAN JUAN,4101,8675,605549,147.66,2685,1415,1,470,803,193,227,714,787,907,841,56,753
TANF,201312,CAROLINA,1997,4129,284466,142.45,1317,680,0,232,399,96,127,401,370,372,433,8,358
TANF,201312,TOA BAJA,1201,2298,156525,130.33,757,444,0,119,189,60,51,219,305,258,368,0,253
TANF,201312,YABUCOA,1238,2314,170519,137.74,791,447,0,159,181,45,104,250,285,214,344,0,189
TANF,201312,JAYUYA,563,1105,82265,146.12,320,243,0,51,80,16,35,146,153,82,230,0,79
TANF,201312,LAS PIEDRAS,1027,2056,150126,146.18,663,364,0,117,207,47,66,248,206,136,279,0,149
TANF,201312,RIO PIEDRAS 4,1184,2432,167289,141.29,736,448,0,105,226,57,49,224,315,208,347,8,246
TANF,201312,RIO GRANDE,1136,2435,174355,153.48,756,380,0,115,230,72,72,231,191,225,239,0,147
TANF,201312,MOROVIS,705,1339,96902,137.45,423,282,0,44,114,50,29,146,160,162,214,1,161
PAN,201404,UTUADO,11561,32924,3545152,306.65,6180,5381,0,863,1636,707,1290,2624,2655,1785,1041,19,2609
PAN,201404,CEIBA,5245,14647,1532135,292.11,3002,2243,0,487,768,330,658,1212,1008,782,384,1,618
PAN,201404,NAGUABO,11850,33035,3535524,298.36,6682,5168,0,977,1875,734,1357,2925,2333,1649,1287,48,2588
PAN,201404,QUEBRADILLAS,11814,32508,3446033,291.69,6431,5382,1,912,1647,744,1344,2843,2589,1735,1190,7,2225
PAN,201404,JAYUYA,8511,26250,2806954,329.8,4391,4117,3,683,1231,610,1035,2046,1897,1009,974,0,1862
PAN,201404,MOROVIS,14943,43771,4622585,309.35,8058,6885,0,1182,2157,1171,1827,3478,3246,1882,1740,14,3702
PAN,201404,LOIZA,11698,34527,3721309,318.11,6798,4899,1,1147,1874,774,1498,2677,2378,1350,686,19,2814
PAN,201404,CULEBRA,549,1677,174532,317.91,294,253,2,62,76,32,80,129,100,70,36,0,43
TANF,201405,GURABO,473,783,52032,110,305,168,0,33,59,16,17,94,142,112,169,2,46
TANF,201405,MAYAGÜEZ,1918,3982,275125,143.44,1221,697,0,210,362,87,114,320,338,487,392,16,343
TANF,201405,AÑASCO,531,966,68262,128.55,315,216,0,43,76,29,27,121,135,100,186,0,98
TANF,201405,CIALES,477,880,68235,143.05,276,201,0,41,78,12,41,93,100,112,143,0,60
PAN,201405,SAN GERMÁN,14209,40287,4286578,301.68,7765,6443,1,1155,1933,887,1638,3122,3070,2404,1298,6,3071
PAN,201405,ARECIBO,41626,106370,11692387,280.89,23150,18468,8,3072,5589,2590,4972,9706,8833,6860,4125,148,8027
PAN,201405,CIALES,10232,28668,3081322,301.15,5478,4752,2,837,1418,638,1242,2311,2359,1427,1333,1,1631
PAN,201405,TOA BAJA,25088,68752,7262548,289.48,14857,10227,4,2106,4110,1825,2735,5523,4954,3833,2002,21,6353
PAN,201405,TRUJILLO ALTO,18132,49139,5233748,288.65,10550,7578,4,1640,2992,1233,1832,3906,3495,3031,1602,103,4043
PAN,201405,JUNCOS,17315,47857,5153602,297.64,9835,7476,4,1337,2803,1184,1962,4083,3527,2419,1687,27,3210
PAN,201405,VIEQUES,3993,11246,1225205,306.84,2211,1782,0,436,654,238,468,891,799,507,308,4,710
PAN,201405,CULEBRA,558,1696,176546,316.39,300,256,2,62,78,34,84,127,99,74,37,0,52
TANF,201406,SAN LORENZO,961,1531,107823,112.2,597,364,0,43,119,38,43,194,334,190,404,2,118
TANF,201406,SAN GERMÁN,724,1192,79624,109.98,420,304,0,32,88,17,30,124,223,210,271,0,92
TANF,201406,AGUAS BUENAS,647,1385,96999,149.92,391,256,0,44,132,29,19,148,132,143,177,1,154
TANF,201406,QUEBRADILLAS,564,1180,83524,148.09,353,211,0,54,117,26,32,135,114,86,126,1,89
TANF,201406,SAN SEBASTÍAN,1018,1862,143825,141.28,632,386,0,84,149,36,52,201,258,238,326,1,154
TANF,201406,VEGA BAJA,1040,2070,135872,130.65,615,425,0,87,206,62,56,160,209,260,232,2,231
TANF,201406,CAMUY,741,1319,96675,130.47,435,306,0,50,106,33,37,152,199,164,234,0,113
TANF,201406,ISABELA,1080,2073,148514,137.51,626,454,0,64,169,57,41,214,273,262,312,1,166
TANF,201406,CIALES,482,883,68183,141.46,274,208,0,41,78,12,51,96,96,108,155,0,58
PAN,201406,GUAYNABO,22401,59513,6378976,284.76,13108,9291,2,1901,3725,1477,2419,4911,4537,3431,1679,77,4291
PAN,201406,MAUNABO,5724,15534,1633684,285.41,3048,2674,2,466,731,304,705,1297,1333,888,665,0,476
PAN,201406,YABUCOA,18055,46584,4963252,274.9,9876,8175,4,1312,2395,1024,2028,4108,4518,2670,3180,6,3544
PAN,201406,HUMACAO,21968,57843,6197577,282.12,12761,9201,6,1897,3248,1382,2563,5048,4666,3164,2471,48,4092
PAN,201406,FLORIDA,6910,19262,2073402,300.06,3787,3123,0,599,1017,474,835,1657,1376,952,583,6,1465
PAN,201406,AIBONITO,11210,29732,3168623,282.66,6141,5068,1,952,1539,653,1329,2481,2552,1704,1432,6,2434
PAN,201406,SALINAS,13293,36531,3863849,290.67,7429,5864,0,1092,1918,894,1598,2966,2724,2101,1139,4,540
PAN,201406,QUEBRADILLAS,11824,32332,3450548,291.83,6449,5375,0,908,1644,735,1329,2857,2600,1751,1190,6,2189
PAN,201406,BARCELONETA,11814,31332,3387117,286.7,6637,5175,2,929,1717,762,1412,2786,2308,1900,1050,2,2163
PAN,201406,SAN SEBASTÍAN,20346,55083,5964362,293.15,11187,9155,4,1485,2768,1257,2149,4599,4558,3528,1875,6,4119
PAN,201406,AGUADA,17288,48891,5171185,299.12,9454,7834,0,1219,2256,1122,1926,4115,4214,2435,1358,2,2769
PAN,201406,CIDRA,15945,43094,4550493,285.39,8960,6981,4,1338,2288,1034,1823,3668,3475,2319,1955,7,3376
PAN,201406,LAS MARÍAS,4757,14189,1501203,315.58,2473,2284,0,403,686,264,521,1144,1007,732,276,6,1072
PAN,201406,CULEBRA,555,1697,175081,315.46,300,253,2,64,73,37,77,131,101,72,37,0,46
PAN,201406,CASTAÑER,1958,5695,629186,321.34,980,977,1,106,234,115,203,421,508,371,116,0,275
TANF,201407,SAN JUAN,3819,7802,545680,142.89,2501,1317,1,369,728,179,177,659,752,955,792,47,619
TANF,201407,CABO ROJO,542,931,63798,117.71,307,235,0,17,66,25,20,96,155,163,187,0,96
TANF,201407,YABUCOA,1226,2270,165775,135.22,781,445,0,135,186,37,97,248,301,222,368,0,185
TANF,201407,LARES,873,1588,126999,145.47,529,344,0,73,110,35,57,168,207,223,279,2,121
TANF,201407,BARCELONETA,616,1190,88260,143.28,385,231,0,75,106,23,54,111,117,130,131,0,86
TANF,201407,GURABO,483,833,54890,113.64,314,169,0,36,66,16,20,96,141,108,165,2,54
TANF,201407,TRUJILLO ALTO,998,1795,121464,121.71,594,404,0,70,147,39,41,185,260,256,307,5,154
TANF,201407,MOROVIS,728,1367,98956,135.93,429,299,0,44,121,47,32,156,169,159,221,1,164
TANF,201407,COROZAL,1004,1631,114512,114.06,561,443,0,43,130,31,31,183,310,276,370,0,94
TANF,201407,ARROYO,664,1436,101701,153.16,411,253,0,86,137,33,59,141,130,77,165,0,17
TANF,201407,LAS MARÍAS,263,533,40183,152.79,161,102,0,39,43,7,23,47,45,59,54,0,51
PAN,201407,VILLALBA,12564,37619,4134896,329.11,6818,5743,3,1033,1726,865,1581,2813,2665,1879,749,3,2457
PAN,201407,AIBONITO,11219,29660,3252002,289.87,6147,5071,1,954,1523,644,1319,2512,2553,1714,1453,7,2415
PAN,201405,LOIZA,11609,34305,3734186,321.66,6736,4871,2,1134,1857,766,1469,2672,2354,1357,685,18,2764
PAN,201405,JAYUYA,8496,26100,2809617,330.7,4381,4112,3,679,1222,614,1026,2043,1895,1017,971,0,1840
PAN,201405,MARICAO,2739,8498,917243,334.88,1390,1349,0,229,394,187,309,719,593,308,209,2,499
TANF,201406,JUANA DIAZ,767,1353,91371,119.13,497,270,0,54,102,26,40,127,193,225,229,0,74
TANF,201406,LUQUILLO,427,914,65209,152.71,250,177,0,52,80,14,23,86,82,90,92,1,44
TANF,201406,LARES,909,1670,132758,146.05,553,356,0,80,113,36,69,176,214,221,299,1,129
TANF,201406,SAN JUAN,3916,8013,565921,144.52,2556,1359,1,383,755,177,171,673,786,971,830,45,645
TANF,201406,MAYAGÜEZ,1924,3940,271975,141.36,1208,716,0,196,373,78,107,316,342,512,397,16,347
TANF,201406,CANOVANAS,1159,2552,180680,155.89,716,443,0,127,252,65,82,244,226,163,267,1,238
TANF,201406,CAYEY,1051,2043,144604,137.59,662,389,0,97,182,56,69,203,246,198,321,0,21
TANF,201406,RIO PIEDRAS 4,1191,2460,169993,142.73,736,455,0,105,235,51,52,221,294,233,342,8,253
TANF,201406,GUAYAMA,1297,2908,193894,149.49,803,494,0,154,289,78,89,271,252,164,313,0,48
TANF,201406,CASTAÑER,70,126,8984,128.34,48,22,0,3,11,5,2,8,12,29,7,0,9
PAN,201406,LARES,16197,45439,4876569,301.08,8528,7664,5,1091,2065,1049,1887,3993,3653,2459,1839,5,3389
PAN,201406,ARROYO,8465,23645,2518244,297.49,4745,3716,4,716,1249,526,1033,2043,1735,1162,769,13,407
PAN,201406,MANATI,19176,51173,5510627,287.37,10905,8265,6,1487,3007,1270,2113,4338,3864,3097,1781,25,3504
PAN,201406,SABANA GRANDE,9824,28654,3009360,306.33,5362,4462,0,782,1337,693,1145,2337,2028,1502,855,11,2306
PAN,201406,BAYAMON,56741,155843,16446032,289.84,33965,22765,11,5011,9419,4140,6137,12210,10641,9183,4497,96,13884
PAN,201406,HORMIGUEROS,5304,13984,1478221,278.7,3036,2266,2,386,655,280,503,1162,1117,1201,399,2,771
TANF,201407,SAN LORENZO,941,1525,108953,115.78,577,364,0,43,129,34,42,189,311,193,369,2,123
TANF,201407,MAUNABO,330,626,47739,144.66,208,122,0,28,61,17,24,68,72,60,92,0,11
TANF,201407,MOCA,819,1441,104530,127.63,470,349,0,60,106,21,37,197,247,151,350,0,99
TANF,201407,SAN GERMÁN,714,1138,76662,107.37,421,293,0,34,79,18,26,126,221,210,270,0,87
TANF,201407,QUEBRADILLAS,564,1193,84045,149.02,360,204,0,54,122,27,35,126,112,88,125,1,97
TANF,201407,CAROLINA,1989,4083,278805,140.17,1281,708,0,222,392,92,116,396,376,395,456,9,364
TANF,201407,CATAÑO,690,1368,93583,135.63,459,231,0,56,130,35,39,116,160,154,173,7,109
TANF,201407,SALINAS,757,1660,120058,158.6,479,278,0,84,167,50,53,153,124,126,154,0,7
TANF,201407,VIEQUES,331,730,50228,151.75,214,117,0,34,87,12,25,68,49,56,68,2,54
TANF,201407,GUAYAMA,1297,2856,198486,153.03,814,483,0,170,275,74,98,262,252,166,307,0,45
TANF,201407,FLORIDA,428,943,71371,166.75,271,157,0,39,101,33,23,87,83,62,83,0,116
PAN,201407,QUEBRADILLAS,11752,32140,3532153,300.56,6422,5330,0,889,1629,722,1337,2827,2605,1743,1189,6,2161
PAN,201407,CATAÑO,11313,32182,3577162,316.2,6653,4660,0,1066,1970,831,1374,2564,2145,1363,992,87,2392
PAN,201407,SALINAS,13345,36762,4012429,300.67,7445,5898,2,1096,1911,886,1612,2994,2738,2108,1151,4,521
PAN,201407,LUQUILLO,7969,21775,2386331,299.45,4485,3480,4,681,1177,506,961,1884,1565,1195,572,5,1291
PAN,201407,SABANA GRANDE,9772,28469,3069338,314.1,5337,4435,0,786,1331,680,1143,2313,2026,1493,854,11,2283
PAN,201407,ANGELES,4143,11659,1294693,312.5,2140,2002,1,274,521,275,480,935,967,691,338,4,785
PAN,201407,MARICAO,2720,8330,924978,340.07,1397,1323,0,229,382,191,305,714,590,309,206,2,515
PAN,201408,QUEBRADILLAS,11644,31652,3499131,300.51,6359,5285,0,866,1588,716,1324,2802,2591,1757,1182,7,2132
PAN,201408,CAGUAS,44223,117139,12860602,290.81,25892,18311,20,3447,6720,2940,4829,9704,9056,7524,3847,218,6353
PAN,201408,FLORIDA,6883,19067,2130634,309.55,3773,3110,0,588,1001,474,832,1652,1396,940,585,6,1427
PAN,201408,LARES,16075,44736,4975484,309.52,8470,7600,5,1038,2042,1042,1871,3965,3660,2457,1849,4,3387
PAN,201408,BAYAMON,54411,148344,16209812,297.91,32603,21800,8,4719,8954,3948,5788,11637,10280,9085,4325,95,13190
PAN,201408,MANATI,18878,50144,5587658,295.99,10721,8151,6,1463,2887,1228,2090,4279,3852,3079,1769,23,3380
PAN,201408,CAMUY,15242,40975,4503892,295.49,8341,6899,2,1085,1995,955,1656,3638,3493,2420,1794,4,2930
PAN,201408,GURABO,11495,31578,3469718,301.85,6493,5001,1,906,1664,709,1157,2553,2552,1954,1129,5,1822
PAN,201408,SAN GERMÁN,13998,39299,4315504,308.29,7664,6334,0,1108,1890,853,1578,3125,3051,2393,1283,8,2984
TANF,201408,MOROVIS,718,1357,98547,137.25,429,289,0,45,126,45,34,149,162,157,206,1,163
TANF,201408,LOIZA,640,1239,82640,129.13,398,242,0,68,110,23,51,107,128,153,153,1,120
TANF,201408,GUAYANILLA,480,830,58850,122.6,301,179,0,27,72,21,17,92,117,134,145,0,85
TANF,201408,ISABELA,1018,1961,141206,138.71,602,416,0,64,155,54,40,198,248,259,287,1,159
TANF,201408,SAN JUAN,3602,7309,510894,141.84,2371,1230,1,333,675,176,171,602,708,937,729,45,588
TANF,201408,NARANJITO,628,1090,79119,125.99,378,250,0,31,93,27,26,138,172,141,228,1,65
TANF,201408,CATAÑO,644,1274,86955,135.02,431,213,0,53,118,33,38,106,147,149,160,6,101
TANF,201408,SAN GERMÁN,703,1131,77258,109.9,418,285,0,34,82,18,26,120,210,213,254,0,90
